0.1,0.9950041652780258,0.09983341664682815,3.9202663113649665,-0.09983341664682815,0.9950041652780258,-1.5893546463604897,170.34988190505027,180.,95.72957795130824,0.1631395394982675,-0.020462789778968954,-0.19585811664381025
0.15000000000000002,0.9887710779360422,0.14943813247359924,3.821345956502424,-0.14943813247359924,0.9887710779360422,-2.364161653290717,169.66828617572753,180.,98.59436692696235,0.17015159502180466,-0.030279270885245506,-0.29072861788343524
0.2,0.9800665778412416,0.19866933079506122,3.6842439760115404,-0.19866933079506122,0.9800665778412416,-3.115346738469204,168.54947868436847,-180.,101.45915590261647,0.18160844963050626,-0.03979028775925266,-0.3816675568917497
0.25,0.9689124217106447,0.24740395925452294,3.510330247561491,-0.24740395925452294,0.9689124217106447,-3.835404308833624,166.73334318382683,-180.,104.32394487827058,0.20005636628229714,-0.04890091762268296,-0.46663091031408166
0.30000000000000004,0.955336489125606,0.2955202066613396,3.301342459638713,-0.2955202066613396,0.955336489125606,-4.517139787160284,163.63492005472452,-180.,107.1887338539247,0.23105518166367148,-0.057520266290407344,-0.5417664776402663
0.35,0.9393727128473789,0.34289780745545134,3.059368749137954,-0.34289780745545134,0.9393727128473789,-5.153741497901528,157.6935885597317,180.,110.05352282957882,0.28853049097354005,-0.06556237497764252,-0.5960091068550162
0.4,0.9210609940028851,0.3894183423086505,2.7868268373886615,-0.3894183423086505,0.9210609940028851,-5.738848727196182,143.41641428460383,180.,112.91831180523293,0.41286078190998626,-0.07294707752856038,-0.5760285125748772
0.45000000000000007,0.9004471023526769,0.4349655341112303,2.4864398730826576,-0.4349655341112303,0.9004471023526769,-6.266615277019868,98.29300225209768,179.99999999999997,115.78310078088705,0.6119211343059392,-0.07960079951776708,-0.11298342740105181
0.5,0.8775825618903728,0.479425538604203,2.161209223472559,-0.479425538604203,0.8775825618903728,-6.731767878463172,-40.882038743622815,-3.671117570198551e-15,118.64788975654116,-0.3520577007315237,0.08545729125934401,0.6362014438662495
0.55,0.8525245220595057,0.5226872289306592,1.8143844857023093,-0.5226872289306592,0.8525245220595057,-7.129658880491483,-21.470683774529878,1.6679657276657254e-15,121.5126787321953,-0.16546820810186372,0.09045828742080271,0.8293620002732284
0.6,0.8253356149096783,0.5646424733950354,1.4494310179066945,-0.5646424733950354,0.8253356149096783,-7.45631268773781,-14.028576921136127,0.,124.3774677078494,-0.08768987502201603,0.09455408667471786,0.9042409683133084
0.65,0.7960837985490559,0.6051864057360395,1.0699953144983494,-0.6051864057360395,0.7960837985490559,-7.708465483337544,-10.268271675967055,0.,127.24225668350351,-0.04774507917364014,0.09770404562159583,0.9481257423701995
0.7000000000000001,0.7648421872844884,0.6442176872376911,0.6798685716009633,-0.6442176872376911,0.7648421872844884,-7.883597839907682,-8.038855442712478,0.,130.10704565915762,-0.023954272778496058,0.09987698207569236,0.9757661688462882
0.75,0.7316888688738209,0.6816387600233341,0.2829488066708116,-0.6816387600233341,0.7316888688738209,-7.979959892832436,-6.580786984686189,-4.892292794396037e-16,132.97183463481176,-0.008372794663713731,0.1010514837124248,0.9909227431738837
0.8,0.6967067093471654,0.7173560908995228,-0.11679808920515526,-0.7173560908995228,0.6967067093471654,-7.996588824332041,-5.56292576584306,8.260758010377616e-16,135.8366236104659,0.002508364591108127,0.10121611902265117,0.9948659455755087
0.85,0.6599831458849822,0.7512804051402927,-0.5153779771820985,-0.7512804051402927,0.6599831458849822,-7.933318483619749,-4.818998768144112,0.,138.70141258611997,0.01046087825541961,0.10036954849594683,0.9881593325089748
0.9,0.6216099682706644,0.7833269096274834,-0.9088083787723484,-0.7833269096274834,0.6216099682706644,-7.790781047025561,-4.256742065995799,-9.469294829572911e-16,141.5662015617741,0.016470323404241243,0.09852053495233039,0.9711612310497866
0.9500000000000001,0.5816830894638835,0.8134155047893737,-1.2931582674540143,-0.8134155047893737,0.5816830894638835,-7.570400701499316,-3.821025555035564,5.664654380442634e-16,144.43099053742822,0.021126297980179076,0.09568785294970293,0.9441965391446487
1.,0.5403023058681398,0.8414709848078965,-1.6645873461885696,-0.8414709848078965,0.5403023058681398,-7.274379414605454,-3.4769846898009478,2.576649380899021e-16,147.29577951308232,0.024801853533472893,0.09190009820250036,0.9076236290948612
1.05,0.49757104789172696,0.867423225594017,-2.0193844183994303,-0.867423225594017,0.49757104789172696,-6.90567493319099,-3.2015670097641724,4.744209916053022e-16,150.16056848873646,0.027743690097332723,0.08719539894564438,0.8618621015112603
1.1,0.4535961214255773,0.8912073600614354,-2.3540044690213833,-0.8912073600614354,0.4535961214255773,-6.467971230556721,-2.9789804447676813,-2.2068774095814713e-16,153.02535746439057,0.03012080458512096,0.0816210321568396,0.8074038563896234
1.1500000000000001,0.40848744088415717,0.9127639402605211,-2.6651040851192977,-0.9127639402605211,0.40848744088415717,-5.96564169741376,-2.798096677682684,4.1453111263382863e-16,155.8901464400447,0.03205227076963806,0.07523294849983073,0.7448161522534817
1.2000000000000002,0.3623577544766734,0.9320390859672264,-2.949574862164983,-0.9320390859672264,0.3623577544766734,-5.403705444409205,-2.6508980889093787,-1.963459940614818e-16,158.75493541569878,0.03362386345274183,0.06809521076192739,0.6747403524784875
1.2500000000000002,0.31532236239526845,0.9489846193555863,-3.204574462187736,-0.9489846193555863,0.31532236239526845,-4.787777152831649,-2.531511946405356,3.749830870247273e-16,161.61972439135292,0.034898399383899284,0.06027935142183674,0.5978880833956166
1.3000000000000003,0.2674988286245871,0.9635581854171931,-3.42755501347579,-0.9635581854171931,0.2674988286245871,-4.124010974571711,-2.435590294952304,-1.8037855730664006e-16,164.48451336700705,0.0359223774174443,0.05186365579001645,0.5150356810460692
1.35,0.2190066870930415,0.9757233578266591,-3.616288568068245,-0.9757233578266591,0.2190066870930415,-3.4190390418706382,-2.359901581040508,-8.738332193771476e-17,167.34930234266116,0.03673035137475536,0.042932377905329694,0.42701741596798415
1.4000000000000001,0.16996714290024081,0.9854497299884603,-3.768889362674633,-0.9854497299884603,0.16996714290024081,-2.6799052012472373,-2.3020567586689786,3.409563450941361e-16,170.21409131831527,0.03734786270114106,0.03357489704136874,0.3347177992594438
