0.1,0.955336489125606,1.9601331556824833,0.19866933079506122,-0.8865606199840188,-0.7946773231802449,1.9601331556824833,-0.387410776090774,52.262377335223604,-138.12822646190088,-0.5257133144824537,0.04171765353457787,0.6703208200059949
0.15000000000000002,0.9004471023526769,1.910672978251212,0.2955202066613396,-1.3048966023336908,-1.1820808266453584,1.910672978251212,-0.9088048308026796,52.26731236397138,-137.8271722776799,-0.48554777507230684,0.03910356754488989,0.6226769492591427
0.2,0.8253356149096782,1.8421219880057702,0.3894183423086505,-1.6939274201851064,-1.557673369234602,1.8421219880057702,-1.7036433694847692,51.74988988672911,-137.3995004356672,-0.43461897095459173,0.036686473232453665,0.5677805253527896
0.25,0.7316888688738209,1.7551651237807455,0.479425538604203,-2.0449162800700025,-1.917702154416812,1.7551651237807455,-2.8401527367399964,50.62896149911253,-136.8387664906021,-0.3715277091491706,0.034398345438795,0.5045570415347707
0.30000000000000004,0.6216099682706644,1.6506712298193564,0.5646424733950355,-2.349980728882451,-2.258569893580142,1.6506712298193564,-4.415735729766443,48.781418040672136,-136.1363156878808,-0.2943171332234681,0.0321457891675183,0.4318940444310439
0.35,0.4975710478917271,1.529684374568977,0.644217687237691,-2.6022696767820506,-2.576870748950764,1.529684374568977,-6.56238080333019,46.02898008656011,-135.28098093180762,-0.20054261231733772,0.029792554389339573,0.34901525640355313
0.4,0.3623577544766734,1.3934134186943308,0.7173560908995228,-2.7961172579016793,-2.869424363598091,1.3934134186943308,-9.443036015985035,42.125367196353984,-134.2586845761042,-0.0877598209647503,0.027132719543531945,0.2564731586437879
0.45000000000000007,0.2190066870930415,1.2432199365413288,0.7833269096274835,-2.927170073479977,-3.133307638509934,1.2432199365413288,-13.218197552609809,36.75645110480017,-133.0519256892524,0.0449237021488669,0.023857418492581134,0.1583250943655142
0.5,0.0707372016677029,1.0806046117362795,0.8414709848078965,-2.9924849598121632,-3.365883939231586,1.0806046117362795,-17.94477259267465,29.58823374449078,-131.63913140436662,0.19334232743338045,0.019539355306617056,0.0656316501228094
0.55,-0.07912088880673408,0.9071922428511546,0.8912073600614354,-2.9905950853617567,-3.5648294402457417,0.9071922428511546,-23.3890148150034,20.428626012533027,-129.9938501106966,0.3433290774212293,0.013711725196028637,-0.001678254183513675
