0.1,8.948217082081255,2.732477267799928e-8,5.1637913377772525e-6,-9.6885521158067e-7
0.15000000000000002,8.36368521448289,2.73124053887517e-8,5.162235831018083e-6,-9.684151785160867e-7
0.2,7.555851700738172,2.7300045535107645e-8,5.1606810232982275e-6,-9.679754111905497e-7
0.25,6.536421683167117,2.7287693112275366e-8,5.159126914200898e-6,-9.67535909403744e-7
0.30000000000000004,5.323741485930074,2.7275348114409504e-8,5.157573503309795e-6,-9.67096672954998e-7
0.35,3.9519475967343447,2.7263010535727505e-8,5.156020790209042e-6,-9.666577016461953e-7
0.4,2.516800242742542,2.725068037076295e-8,5.154468774482519e-6,-9.662189952730389e-7
0.45000000000000007,1.5158506247681816,2.723835761417344e-8,5.1529174557166345e-6,-9.657805536436845e-7
0.5,2.291812394997376,2.7226042260321023e-8,5.151366833494386e-6,-9.653423765576984e-7
0.55,4.0980794224335195,2.721373430321638e-8,5.149816907401858e-6,-9.649044638085648e-7
0.6,6.187970456084969,2.7201433738328017e-8,5.148267677025347e-6,-9.6446681520293e-7
0.65,8.414800386951217,2.71891405593211e-8,5.146719141949862e-6,-9.640294305416075e-7
0.7000000000000001,10.726189904016083,2.71768547612757e-8,5.145171301761758e-6,-9.63592309632555e-7
0.75,13.08854428430987,2.7164576338073027e-8,5.143624156047899e-6,-9.631554522665066e-7
0.8,15.473664320609407,2.715230528403598e-8,5.1420777043947985e-6,-9.627188582496339e-7
0.85,17.855385622047972,2.714004159417802e-8,5.1405319463899035e-6,-9.622825273881087e-7
0.9,20.208596539869063,2.7127785263259697e-8,5.1389868816205435e-6,-9.618464594743803e-7
0.9500000000000001,22.508985258059422,2.7115536285136112e-8,5.137442509674557e-6,-9.614106543214908e-7
1.,24.73305167299303,2.710329465450041e-8,5.135898830139897e-6,-9.609751117270188e-7
1.05,26.858225832313238,2.7091060365974164e-8,5.1343558426049256e-6,-9.605398314954161e-7
1.1,28.863030363799076,2.7078833414268595e-8,5.132813546658411e-6,-9.601048134294594e-7
1.1500000000000001,30.727258791791833,2.7066613793480883e-8,5.1312719418889815e-6,-9.596700573318406e-7
1.2000000000000002,32.43215553916304,2.705440149845214e-8,5.129731027886702e-6,-9.592355630087702e-7
1.2500000000000002,33.9605895788534,2.7042196522895307e-8,5.128190804240304e-6,-9.588013302526843e-7
1.3000000000000003,35.29721668505377,2.702999886300306e-8,5.1266512705403215e-6,-9.583673588817621e-7
