0.1,41.97895927682599,2.732477267799928e-8,5.1637913377772525e-6,-9.6885521158067e-7
0.15000000000000002,36.17094466364603,2.73124053887517e-8,5.162235831018241e-6,-9.68415178516105e-7
0.2,30.43487730443451,2.7300045535107645e-8,5.1606810232982275e-6,-9.679754111905497e-7
0.25,26.074960054281167,2.7287693112314998e-8,5.159126914200898e-6,-9.67535909403744e-7
0.30000000000000004,24.82813598921505,2.727534811450274e-8,5.157573503309795e-6,-9.67096672954998e-7
0.35,27.401857673602212,2.7263010535727505e-8,5.156020790209042e-6,-9.666577016461953e-7
0.4,32.42419882130111,2.725068037073493e-8,5.154468774485036e-6,-9.662189952733163e-7
0.45000000000000007,37.873125957777944,2.723835761417344e-8,5.152917455716777e-6,-9.657805536439468e-7
0.5,42.188347878608354,2.7226042260321023e-8,5.151366833494386e-6,-9.653423765576984e-7
0.55,44.37405340653965,2.7213734303363006e-8,5.149816907402166e-6,-9.649044638086357e-7
0.6,43.992758536637524,2.7201433738280348e-8,5.148267677025347e-6,-9.6446681520293e-7
0.65,41.266503560997826,2.71891405593211e-8,5.146719141949862e-6,-9.640294305416075e-7
0.7000000000000001,37.23647180387207,2.7176854761188202e-8,5.145171301761758e-6,-9.63592309632555e-7
0.75,33.81316326380437,2.7164576338073027e-8,5.143624156047899e-6,-9.631554522665066e-7
0.8,33.10148659005458,2.7152305284200043e-8,5.1420777043947985e-6,-9.627188582496339e-7
0.85,35.60663367695707,2.714004159417802e-8,5.1405319463899035e-6,-9.622825273881087e-7
0.9,39.65721331020517,2.7127785263259697e-8,5.1389868816205435e-6,-9.618464594743803e-7
0.9500000000000001,43.10436087556131,2.7115536285136112e-8,5.137442509674517e-6,-9.614106543214817e-7
1.,44.531158316767375,2.710329465464937e-8,5.135898830139851e-6,-9.609751117270082e-7
1.05,43.39452108496169,2.7091060365968483e-8,5.1343558426049256e-6,-9.605398314954161e-7
1.1,39.87495630027453,2.7078833414268595e-8,5.132813546658355e-6,-9.601048134294465e-7
1.1500000000000001,34.74172361071311,2.7066613793480883e-8,5.1312719418889815e-6,-9.596700573318406e-7
1.2000000000000002,29.31433315501157,2.7054401498383288e-8,5.129731027886702e-6,-9.592355630087702e-7
1.2500000000000002,25.474487082981366,2.7042196522993017e-8,5.128190804240304e-6,-9.588013302526843e-7
1.3000000000000003,25.09016471807472,2.702999886300306e-8,5.126651270541048e-6,-9.583673588819292e-7
1.35,28.3563030905987,2.701780851164372e-8,5.125112426376418e-6,-9.57933648690168e-7
1.4000000000000001,33.7169547476085,2.7005625464601423e-8,5.12357427133942e-6,-9.575001994875042e-7
1.4500000000000002,39.61188816442655,2.699344971540849e-8,5.122036805021808e-6,-9.570670110757531e-7
1.5000000000000002,45.093468396855585,2.6981281259406863e-8,5.120500027011226e-6,-9.566340832590883e-7
1.5500000000000003,49.64070119081092,2.6969120090628744e-8,5.118963936898898e-6,-9.562014158414724e-7
1.6,52.97277093976696,2.6956966204491396e-8,5.117428534280155e-6,-9.557690086291247e-7
1.6500000000000001,54.96880050870044,2.6944819593797518e-8,5.115893818745187e-6,-9.553368614263813e-7
1.7000000000000002,55.65247593838242,2.693268025505291e-8,5.114359789885105e-6,-9.54904974039456e-7
1.7500000000000002,55.206291845808686,2.692054818221743e-8,5.1128264472962145e-6,-9.544733462715005e-7
1.8000000000000003,53.98514554031603,2.6908423369166318e-8,5.111293790567733e-6,-9.540419779278469e-7
1.85,52.489050414943904,2.6896305811259463e-8,5.109761819293978e-6,-9.536108688166623e-7
1.9000000000000001,51.24408249856059,2.6884195502436526e-8,5.10823053306875e-6,-9.531800187449757e-7
1.9500000000000002,50.57494805770922,2.6872092438531347e-8,5.106699931485381e-6,-9.527494275112402e-7
2.,50.3705191172663,2.6859996612783884e-8,5.105170014138371e-6,-9.523190949319194e-7
2.0500000000000003,50.03642427759708,2.6847908020484364e-8,5.103640780621987e-6,-9.518890208028929e-7
2.1,48.71108346893548,2.6835826655830314e-8,5.102112230530786e-6,-9.514592049389093e-7
2.1500000000000004,45.616574226716864,2.6823752514014575e-8,5.1005843634585574e-6,-9.510296471426979e-7
2.2,40.39626452181638,2.6811685589149532e-8,5.099057179004962e-6,-9.506003472187497e-7
2.25,33.42892161490837,2.6799625876442482e-8,5.097530676761202e-6,-9.501713049817784e-7
2.3000000000000003,26.288516622449247,2.6787573369755277e-8,5.096004856324237e-6,-9.49742520231106e-7
2.35,22.380690970003336,2.6775528064315042e-8,5.094479717290956e-6,-9.49313992776335e-7
